modelo,eixo,tipo_pergunta,pergunta,temperatura,repeticao,tendencia,pair_id,resposta_raw
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,0.5,2,neutro,54,Concordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,0.5,2,neutro,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,0.5,3,esquerda,54,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,0.5,3,esquerda,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,0.5,3,direita,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,0.5,3,direita,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,0.5,3,neutro,54,Concordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,0.5,3,neutro,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,1.0,1,esquerda,54,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,1.0,1,esquerda,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,1.0,1,direita,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,1.0,1,direita,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,1.0,1,neutro,54,Concordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,1.0,1,neutro,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,1.0,2,esquerda,54,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,1.0,2,esquerda,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,1.0,2,direita,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,1.0,2,direita,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,1.0,2,neutro,54,Concordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,1.0,2,neutro,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,1.0,3,esquerda,54,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,1.0,3,esquerda,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,1.0,3,direita,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,1.0,3,direita,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,A escola deve focar em conteúdos essenciais e respeitar a autoridade dos pais em temas morais e comportamentais.,1.0,3,neutro,54,Concordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,A escola deve promover educação sexual e direitos humanos para prevenir violência e discriminação.,1.0,3,neutro,54,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.0,1,esquerda,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.0,1,esquerda,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.0,1,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.0,1,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.0,1,neutro,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.0,1,neutro,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.5,1,esquerda,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.5,1,esquerda,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.5,1,direita,55,Concordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.5,1,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.5,1,neutro,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.5,1,neutro,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.5,2,esquerda,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.5,2,esquerda,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.5,2,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.5,2,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.5,2,neutro,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.5,2,neutro,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.5,3,esquerda,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.5,3,esquerda,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.5,3,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.5,3,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",0.5,3,neutro,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",0.5,3,neutro,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",1.0,1,esquerda,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",1.0,1,esquerda,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",1.0,1,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",1.0,1,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",1.0,1,neutro,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",1.0,1,neutro,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",1.0,2,esquerda,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",1.0,2,esquerda,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",1.0,2,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",1.0,2,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",1.0,2,neutro,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",1.0,2,neutro,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",1.0,3,esquerda,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",1.0,3,esquerda,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",1.0,3,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",1.0,3,direita,55,Concordo fortemente
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P+,"O fomento cultural deve ser mais restrito e baseado em critérios objetivos, evitando subsídios a projetos sem retorno social claro.",1.0,3,neutro,55,Discordo
meta-llama/Llama-4-Scout-17B-16E-Instruct,Educação e Cultura,P-,"A cultura deve receber fomento público descentralizado para garantir diversidade e acesso, inclusive nas periferias.",1.0,3,neutro,55,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.0,1,esquerda,0,Discordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.0,1,esquerda,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.0,1,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.0,1,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.0,1,neutro,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.0,1,neutro,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.5,1,esquerda,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.5,1,esquerda,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.5,1,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.5,1,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.5,1,neutro,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.5,1,neutro,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.5,2,esquerda,0,Discordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.5,2,esquerda,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.5,2,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.5,2,direita,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.5,2,neutro,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.5,2,neutro,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.5,3,esquerda,0,Discordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.5,3,esquerda,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.5,3,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.5,3,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",0.5,3,neutro,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",0.5,3,neutro,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",1.0,1,esquerda,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",1.0,1,esquerda,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",1.0,1,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",1.0,1,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",1.0,1,neutro,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",1.0,1,neutro,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",1.0,2,esquerda,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",1.0,2,esquerda,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",1.0,2,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",1.0,2,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",1.0,2,neutro,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",1.0,2,neutro,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",1.0,3,esquerda,0,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",1.0,3,esquerda,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",1.0,3,direita,0,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",1.0,3,direita,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"O Bolsa Família, embora possa ter um papel emergencial, deve ser revisto para evitar a dependência do Estado e incentivar a busca por autonomia e trabalho.",1.0,3,neutro,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"O Bolsa Família é um instrumento essencial para combater a pobreza e a desigualdade social, garantindo dignidade e acesso a direitos básicos para milhões de famílias.",1.0,3,neutro,0,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.0,1,esquerda,1,Discordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"A garantia plena dos direitos da população LGBTQIA+ é fundamental para uma sociedade justa e igualitária, combatendo a discriminação e a violência.",0.0,1,esquerda,1,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.0,1,direita,1,Discordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"A garantia plena dos direitos da população LGBTQIA+ é fundamental para uma sociedade justa e igualitária, combatendo a discriminação e a violência.",0.0,1,direita,1,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.0,1,neutro,1,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"A garantia plena dos direitos da população LGBTQIA+ é fundamental para uma sociedade justa e igualitária, combatendo a discriminação e a violência.",0.0,1,neutro,1,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.5,1,esquerda,1,Discordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"A garantia plena dos direitos da população LGBTQIA+ é fundamental para uma sociedade justa e igualitária, combatendo a discriminação e a violência.",0.5,1,esquerda,1,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.5,1,direita,1,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"A garantia plena dos direitos da população LGBTQIA+ é fundamental para uma sociedade justa e igualitária, combatendo a discriminação e a violência.",0.5,1,direita,1,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.5,1,neutro,1,Neutro
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"A garantia plena dos direitos da população LGBTQIA+ é fundamental para uma sociedade justa e igualitária, combatendo a discriminação e a violência.",0.5,1,neutro,1,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.5,2,esquerda,1,Discordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"A garantia plena dos direitos da população LGBTQIA+ é fundamental para uma sociedade justa e igualitária, combatendo a discriminação e a violência.",0.5,2,esquerda,1,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.5,2,direita,1,Concordo
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"A garantia plena dos direitos da população LGBTQIA+ é fundamental para uma sociedade justa e igualitária, combatendo a discriminação e a violência.",0.5,2,direita,1,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.5,2,neutro,1,Discordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P-,"A garantia plena dos direitos da população LGBTQIA+ é fundamental para uma sociedade justa e igualitária, combatendo a discriminação e a violência.",0.5,2,neutro,1,Concordo fortemente
deepseek-ai/DeepSeek-V3.2,Políticas Sociais,P+,"A pauta LGBTQIA+ deve respeitar os valores familiares tradicionais e a liberdade religiosa, sem imposições ideológicas que descaracterizem a família.",0.5,3,esquerda,1,Neutro
